"Embezzlement","American Indian or Alaska Native","Missing","Female",""
"Embezzlement","American Indian or Alaska Native","Missing","Male",""
"Embezzlement","American Indian or Alaska Native","Missing","Missing",""
"Embezzlement","Asian","Hispanic or Latino","Female",""
"Embezzlement","Asian","Hispanic or Latino","Male","1"
"Embezzlement","Asian","Hispanic or Latino","Missing",""
"Embezzlement","Asian","Not Hispanic or Latino","Female","1"
"Embezzlement","Asian","Not Hispanic or Latino","Male","1"
"Embezzlement","Asian","Not Hispanic or Latino","Missing",""
"Embezzlement","Asian","Unknown","Female",""
"Embezzlement","Asian","Unknown","Male",""
"Embezzlement","Asian","Unknown","Missing",""
"Embezzlement","Asian","Missing","Female",""
"Embezzlement","Asian","Missing","Male",""
"Embezzlement","Asian","Missing","Missing",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Embezzlement","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Embezzlement","Unknown","Hispanic or Latino","Female",""
"Embezzlement","Unknown","Hispanic or Latino","Male","1"
"Embezzlement","Unknown","Hispanic or Latino","Missing",""
"Embezzlement","Unknown","Not Hispanic or Latino","Female",""
"Embezzlement","Unknown","Not Hispanic or Latino","Male","1"
"Embezzlement","Unknown","Not Hispanic or Latino","Missing",""
"Embezzlement","Unknown","Unknown","Female","2"
"Embezzlement","Unknown","Unknown","Male",""
"Embezzlement","Unknown","Unknown","Missing",""
"Embezzlement","Unknown","Missing","Female",""
"Embezzlement","Unknown","Missing","Male",""
"Embezzlement","Unknown","Missing","Missing",""
"Embezzlement","Missing","Hispanic or Latino","Female",""
"Embezzlement","Missing","Hispanic or Latino","Male",""
"Embezzlement","Missing","Hispanic or Latino","Missing",""
"Embezzlement","Missing","Not Hispanic or Latino","Female",""
"Embezzlement","Missing","Not Hispanic or Latino","Male",""
"Embezzlement","Missing","Not Hispanic or Latino","Missing",""
"Embezzlement","Missing","Unknown","Female",""
"Embezzlement","Missing","Unknown","Male",""
"Embezzlement","Missing","Unknown","Missing",""
"Embezzlement","Missing","Missing","Female",""
"Embezzlement","Missing","Missing","Male",""
"Embezzlement","Missing","Missing","Missing",""
"Extortion/Blackmail","White","Hispanic or Latino","Female",""
"Extortion/Blackmail","White","Hispanic or Latino","Male","1"
"Extortion/Blackmail","White","Hispanic or Latino","Missing",""
"Extortion/Blackmail","White","Not Hispanic or Latino","Female","1"
"Extortion/Blackmail","White","Not Hispanic or Latino","Male","2"
"Extortion/Blackmail","White","Not Hispanic or Latino","Missing",""
"Extortion/Blackmail","White","Unknown","Female",""
"Extortion/Blackmail","White","Unknown","Male",""
"Extortion/Blackmail","White","Unknown","Missing",""
"Extortion/Blackmail","White","Missing","Female",""
"Extortion/Blackmail","White","Missing","Male","1"
"Extortion/Blackmail","White","Missing","Missing",""
"Extortion/Blackmail","Black or African American","Hispanic or Latino","Female",""
"Extortion/Blackmail","Black or African American","Hispanic or Latino","Male",""
"Extortion/Blackmail","Black or African American","Hispanic or Latino","Missing",""
"Extortion/Blackmail","Black or African American","Not Hispanic or Latino","Female",""
"Extortion/Blackmail","Black or African American","Not Hispanic or Latino","Male","1"
"Extortion/Blackmail","Black or African American","Not Hispanic or Latino","Missing",""
"Extortion/Blackmail","Black or African American","Unknown","Female",""
"Extortion/Blackmail","Black or African American","Unknown","Male",""
"Extortion/Blackmail","Black or African American","Unknown","Missing",""
"Extortion/Blackmail","Black or African American","Missing","Female",""
"Extortion/Blackmail","Black or African American","Missing","Male",""
"Extortion/Blackmail","Black or African American","Missing","Missing",""
"Extortion/Blackmail","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Extortion/Blackmail","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Extortion/Blackmail","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Extortion/Blackmail","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Extortion/Blackmail","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Extortion/Blackmail","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Extortion/Blackmail","American Indian or Alaska Native","Unknown","Female",""
"Extortion/Blackmail","American Indian or Alaska Native","Unknown","Male",""
"Extortion/Blackmail","American Indian or Alaska Native","Unknown","Missing",""
"Extortion/Blackmail","American Indian or Alaska Native","Missing","Female",""
"Extortion/Blackmail","American Indian or Alaska Native","Missing","Male",""
"Extortion/Blackmail","American Indian or Alaska Native","Missing","Missing",""
"Extortion/Blackmail","Asian","Hispanic or Latino","Female",""
"Extortion/Blackmail","Asian","Hispanic or Latino","Male",""
"Extortion/Blackmail","Asian","Hispanic or Latino","Missing",""
"Extortion/Blackmail","Asian","Not Hispanic or Latino","Female",""
"Extortion/Blackmail","Asian","Not Hispanic or Latino","Male","1"
"Extortion/Blackmail","Asian","Not Hispanic or Latino","Missing",""
"Extortion/Blackmail","Asian","Unknown","Female",""
"Extortion/Blackmail","Asian","Unknown","Male",""
"Extortion/Blackmail","Asian","Unknown","Missing",""
"Extortion/Blackmail","Asian","Missing","Female",""
"Extortion/Blackmail","Asian","Missing","Male",""
"Extortion/Blackmail","Asian","Missing","Missing",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Extortion/Blackmail","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Extortion/Blackmail","Unknown","Hispanic or Latino","Female",""
"Extortion/Blackmail","Unknown","Hispanic or Latino","Male","1"
"Extortion/Blackmail","Unknown","Hispanic or Latino","Missing",""
"Extortion/Blackmail","Unknown","Not Hispanic or Latino","Female",""
"Extortion/Blackmail","Unknown","Not Hispanic or Latino","Male",""
"Extortion/Blackmail","Unknown","Not Hispanic or Latino","Missing",""
"Extortion/Blackmail","Unknown","Unknown","Female",""
"Extortion/Blackmail","Unknown","Unknown","Male",""
"Extortion/Blackmail","Unknown","Unknown","Missing",""
"Extortion/Blackmail","Unknown","Missing","Female",""
"Extortion/Blackmail","Unknown","Missing","Male",""
"Extortion/Blackmail","Unknown","Missing","Missing",""
"Extortion/Blackmail","Missing","Hispanic or Latino","Female",""
"Extortion/Blackmail","Missing","Hispanic or Latino","Male",""
"Extortion/Blackmail","Missing","Hispanic or Latino","Missing",""
"Extortion/Blackmail","Missing","Not Hispanic or Latino","Female",""
"Extortion/Blackmail","Missing","Not Hispanic or Latino","Male",""
"Extortion/Blackmail","Missing","Not Hispanic or Latino","Missing",""
"Extortion/Blackmail","Missing","Unknown","Female",""
"Extortion/Blackmail","Missing","Unknown","Male",""
"Extortion/Blackmail","Missing","Unknown","Missing",""
"Extortion/Blackmail","Missing","Missing","Female",""
"Extortion/Blackmail","Missing","Missing","Male",""
"Extortion/Blackmail","Missing","Missing","Missing",""
"False Pretenses/Swindle/Confidence Game","White","Hispanic or Latino","Female","17"
"False Pretenses/Swindle/Confidence Game","White","Hispanic or Latino","Male","19"
"False Pretenses/Swindle/Confidence Game","White","Hispanic or Latino","Missing",""
"False Pretenses/Swindle/Confidence Game","White","Not Hispanic or Latino","Female","207"
"False Pretenses/Swindle/Confidence Game","White","Not Hispanic or Latino","Male","283"
"False Pretenses/Swindle/Confidence Game","White","Not Hispanic or Latino","Missing",""
"False Pretenses/Swindle/Confidence Game","White","Unknown","Female","12"
"False Pretenses/Swindle/Confidence Game","White","Unknown","Male","25"
"False Pretenses/Swindle/Confidence Game","White","Unknown","Missing",""
"False Pretenses/Swindle/Confidence Game","White","Missing","Female",""
"False Pretenses/Swindle/Confidence Game","White","Missing","Male","11"
"False Pretenses/Swindle/Confidence Game","White","Missing","Missing",""
"False Pretenses/Swindle/Confidence Game","Black or African American","Hispanic or Latino","Female","2"
"False Pretenses/Swindle/Confidence Game","Black or African American","Hispanic or Latino","Male","4"
"False Pretenses/Swindle/Confidence Game","Black or African American","Hispanic or Latino","Missing",""
"False Pretenses/Swindle/Confidence Game","Black or African American","Not Hispanic or Latino","Female","33"
"False Pretenses/Swindle/Confidence Game","Black or African American","Not Hispanic or Latino","Male","28"
"False Pretenses/Swindle/Confidence Game","Black or African American","Not Hispanic or Latino","Missing",""
"False Pretenses/Swindle/Confidence Game","Black or African American","Unknown","Female",""
"False Pretenses/Swindle/Confidence Game","Black or African American","Unknown","Male","14"
"False Pretenses/Swindle/Confidence Game","Black or African American","Unknown","Missing",""
"False Pretenses/Swindle/Confidence Game","Black or African American","Missing","Female",""
"False Pretenses/Swindle/Confidence Game","Black or African American","Missing","Male",""
"False Pretenses/Swindle/Confidence Game","Black or African American","Missing","Missing",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Hispanic or Latino","Female",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Hispanic or Latino","Male",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Not Hispanic or Latino","Male","1"
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Unknown","Female",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Unknown","Male",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Unknown","Missing",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Missing","Female",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Missing","Male",""
"False Pretenses/Swindle/Confidence Game","American Indian or Alaska Native","Missing","Missing",""
"False Pretenses/Swindle/Confidence Game","Asian","Hispanic or Latino","Female",""
"False Pretenses/Swindle/Confidence Game","Asian","Hispanic or Latino","Male",""
"False Pretenses/Swindle/Confidence Game","Asian","Hispanic or Latino","Missing",""
"False Pretenses/Swindle/Confidence Game","Asian","Not Hispanic or Latino","Female","2"
"False Pretenses/Swindle/Confidence Game","Asian","Not Hispanic or Latino","Male","4"
"False Pretenses/Swindle/Confidence Game","Asian","Not Hispanic or Latino","Missing",""
"False Pretenses/Swindle/Confidence Game","Asian","Unknown","Female",""
"False Pretenses/Swindle/Confidence Game","Asian","Unknown","Male","2"
"False Pretenses/Swindle/Confidence Game","Asian","Unknown","Missing",""
"False Pretenses/Swindle/Confidence Game","Asian","Missing","Female","1"
